3.75,4.2,5,5.4286,8.4286,9,11.571,14.429,17.429,19.143,22.429,21.429,25.714,27.571,25.429,30.429,34.286,36.857,41.571,45.714,43.429,47.857,43.714,47.714,55.714,53.571,52.857,57.571,53.286,65.714,64.286,57.857,67,63.571,68.857,71.286,69,72.286,74.286,65.286,72.143,66.286,70.857,63.857,60.714,55.429,56.429,53.143,54.857,51.429,49.857,44.714,46.429,46.286,45.857,43.714,45.286,42.857,39,40.714,41.857,39,40.429,40,42.167,49.8,47
11,11.4,14.833,14.714,19.571,24.857,31.857,35.429,43.857,53,71.714,69.571,70,79.571,78.714,82.429,84.286,71.429,84.286,86.857,77.857,79.286,83.143,83.286,78.714,74.714,75.571,81,83.571,77,76.571,76.857,76.143,73.571,63,65.571,59.286,52.429,52.429,49.857,55.857,58.571,55.143,58.857,57.571,73.571,90.571,80.857,82.286,77.143,75.143,69,58.143,46.143,48.143,48.429,48.286,45,47.857,39.714,27.143,24.429,17.571,17,15.833,13.6,16
0,0.2,0.33333,0.57143,1.4286,2.2857,2.7143,3.5714,4.7143,5.8571,9.4286,10.143,10.429,12.429,14,17.429,21.571,21.571,27.143,30.714,37.571,41.143,42.714,43.429,48.286,51,55,50.714,56.286,59,59.286,59.714,60.143,56.286,56.857,55.571,55.143,55.429,51.571,49.714,54.714,55.286,54.571,51.143,53,55.143,53.571,46.571,44.571,40.571,43.571,39,32.571,27.571,28.429,28,24.571,18.571,16,16.857,15.571,14.286,12.714,11.571,11,11.2,10.75
0,0,0,0,0,0,0,0.14286,0.71429,0.71429,0.71429,1.7143,2.8571,4.2857,5,6.4286,7.1429,12.143,16.143,19.143,21.143,24.714,26,27.714,26.429,26.143,26.286,27,27.857,29,31.714,33,32.429,30.857,29.714,28.143,25.857,24,23.571,22.714,21.143,20.286,18.429,16.286,15.429,12.571,12.286,12.571,12.571,12.143,14.143,13.286,12.429,10.857,10,8.2857,8,6.8571,5.4286,4.8571,3.5714,3.5714,3.7143,3.2857,2.8333,3.2,3.5
0,0,0,0,0,0.28571,0.57143,0.71429,1.1429,2,3.2857,4,4.4286,5.5714,7.7143,9.1429,12.714,11.429,11.429,14,16.571,18.857,23.286,26.143,31.857,38.286,41.143,43.571,44,42.429,39.571,37.714,36.286,37.143,37.143,37,39.571,39.286,39,38,37.429,34.429,33.286,29.429,26.714,25.571,22.143,18.429,18.714,19,19.429,20.857,21.857,22.857,23,21.286,19.857,18.429,18,17,17,17,17.571,16.286,16.167,16,15.75
0,0,0.16667,0.28571,1,1.2857,1.5714,2.5714,3.2857,3.7143,5,5.7143,6.1429,7.2857,8.8571,10.714,13.143,16.286,18.714,23.714,27.571,29.286,34.429,36.286,35.286,39.714,38.286,38,44.429,42.571,44.286,47.429,45.714,49.286,48.857,43.286,40.571,39.857,36.286,34.429,28.571,27.857,29,32.429,31.857,33.714,31.143,34.857,34.429,31.286,28,28,24.714,25.857,23.429,24.429,27.429,30,27.571,29.714,29.429,34.429,33.286,30.429,28.667,30.4,31.25
0,0,0,0,0.14286,0.42857,1.1429,1.4286,2.2857,3,3.4286,4.5714,5.1429,5.4286,6,6.1429,9,11.143,12.571,14.429,16.143,19.429,20.857,20.429,22,22.714,24.429,25.571,24.429,25.714,26.286,26.286,26.571,26,26.286,28.286,29.571,27.429,26,23.714,21.429,20.286,17.286,14.857,15.857,15.571,14.857,16.714,15.143,14.429,16,15.857,16.429,16.143,14.286,14.429,14.143,14.143,14.429,13.429,15.429,16.143,16.857,18.571,16.833,16.4,17
0,0,0,0,0.14286,0.28571,0.28571,0.28571,0.57143,1.1429,2,1.8571,1.7143,2.2857,2.7143,3.1429,2.7143,2.8571,3.4286,4.7143,5,6.5714,6.5714,7.1429,8,8.7143,8.8571,8.7143,7.4286,8.7143,9.5714,9.4286,8.4286,8.2857,8.5714,8.5714,7.8571,7,6.2857,6.8571,6.4286,6,6.1429,5,4.8571,6,6.1429,7.1429,8,9.2857,10.286,10.857,12.286,14.143,12.714,11.857,11.571,10.857,10.143,7.7143,5,7.2857,8.7143,7.1429,7.8333,8.8,9
0.75,1.2,1.3333,1.5714,2.4286,2.7143,2.7143,3.4286,3.4286,4,5,5.5714,6.5714,9.4286,10.571,12.143,13.143,13.714,15.714,17.857,18.714,20.286,22.286,27.143,29.571,32.143,33.571,33.429,32.286,30.857,26.429,25,22.714,19.286,17.429,18.143,17.143,15.857,13.571,10.429,13,12.286,10.286,10,9.5714,8.8571,12.429,8.5714,11.714,14.857,16.286,16.571,17.286,14.286,15.429,11.714,8.2857,7,8.2857,10.143,9.7143,8.8571,10.143,9.8571,9.8333,8.8,6.5
0.5,0.6,0.66667,1,1,1.7143,2.5714,3.1429,4,5.1429,5.2857,6.7143,7.2857,7.1429,8.2857,8.7143,9.7143,10.571,10.714,11.286,14.714,17.143,19.857,21,24.143,25,25.143,23.143,20.429,19.714,18.857,16.857,17.571,18.286,18.429,18.571,17.286,17.429,17.857,17.429,17.571,18.714,17.857,20.429,21.857,21.429,20.857,18.429,15.857,17.571,13.714,11.143,11,9.4286,12.143,13.286,11.857,11.143,10.286,10,14.571,12.286,11.286,12.714,14.667,16.6,17
3,3.2,3.6667,3.5714,4,4.7143,5.4286,6.1429,6.8571,8,10.286,11,13.571,14.857,17,19.286,19.571,19.714,22.857,23.143,24.571,25.429,27.714,31.857,35.429,36.857,42.429,45.857,46.429,46.857,46.571,44.286,42.143,37.286,34.857,33.857,31.714,30.286,31.714,32.714,30.857,28.429,26.571,24.429,23.143,21.857,21.571,21.857,23.286,23.429,23.286,21.714,19.286,16,13.857,11.429,10,8.7143,9.2857,8.4286,8,7,7,7,7.5,5.6,5.25
0,0,0,0,0.14286,0.28571,0.42857,0.42857,0.42857,0.42857,0.71429,0.71429,0.57143,0.42857,0.57143,1,1,0.71429,0.57143,0.71429,2.4286,3,2.5714,3,3.2857,3.4286,3.5714,3,2.8571,2.8571,2.5714,2.7143,2.8571,2.7143,2,3.1429,3.2857,3.2857,3.7143,4.1429,4.4286,4.5714,3.5714,3.5714,3.7143,2.8571,2.7143,2.5714,2.2857,1.7143,1.8571,1.5714,1.7143,4,4.8571,4.8571,5,5,5.1429,5.5714,2.8571,2,1.8571,1.8571,1.8333,2,1.5
0,0,0,0,0.14286,0.14286,0.28571,0.57143,0.85714,0.85714,0.85714,0.85714,1.5714,1.4286,1.5714,2.4286,5.1429,5.7143,6,7,8.5714,9.8571,9.8571,8.1429,9,9.8571,8.8571,8.4286,7.7143,7.8571,7,5.7143,4.4286,4.5714,4.7143,4.5714,4.8571,5.4286,5.5714,6.2857,6,4.8571,4.1429,3.5714,3.4286,3.7143,3.2857,2.7143,2.7143,2.5714,1.7143,1.5714,1.2857,1.5714,2.1429,2,2.2857,2.2857,2,1.8571,1.8571,1.5714,1.5714,1.4286,1.5,1.6,1.75
0,0,0,0,0,0.14286,0.14286,0.14286,0.14286,0.14286,0.14286,0.28571,0.28571,0.28571,0.42857,0.42857,0.42857,0.57143,0.57143,0.42857,0.42857,0.42857,0.57143,0.85714,1.4286,1.4286,1.7143,2.1429,2.1429,2.1429,2.2857,1.5714,1.7143,1.5714,1.2857,1.1429,1.1429,0.71429,0.85714,0.57143,0.42857,0.28571,0.28571,0.14286,0.28571,0.42857,0.57143,0.57143,0.57143,0.57143,0.57143,0.57143,0.42857,0.85714,1.2857,1.8571,2.1429,2.5714,2.5714,2.5714,2.2857,2,1.8571,1.7143,1.5,1.6,1.75
0,0,0.16667,0.14286,0.14286,0.14286,0.14286,0.14286,0.42857,0.57143,0.57143,1.5714,1.7143,1.7143,2.8571,2.8571,2.8571,4.7143,4.4286,4.4286,5,4.2857,5.4286,6.2857,5.7143,5.5714,6.1429,6.7143,7.2857,7.1429,8,8.1429,9.1429,9.1429,8.4286,8,7.1429,5.5714,5.5714,4.8571,5.1429,5.8571,6.4286,6.7143,7.5714,7.5714,7.8571,7.8571,7.5714,8.1429,8.1429,7.5714,7,6.1429,5.8571,5.5714,4.5714,4.8571,4.5714,4.5714,5.4286,5.7143,6,5.5714,5.3333,5.8,5.75
8.25,10.6,12.333,16,19.714,23.714,26.571,28.143,30.429,31.571,31.429,30.571,28.571,25.857,25.286,31.714,39.857,39.857,49.143,55.714,59.857,67,63.571,55.571,57,51.286,52,53.143,47.429,46.571,48.286,46.714,50.429,45.286,42.286,41.429,36.286,34,32.571,24,21.429,21,20.286,19.286,18.571,19,20.286,25.571,24.143,24,25.143,27.857,26.143,31.143,29.571,32.571,35.143,39,39.286,43.429,42,43.429,44.857,45,45.333,46,46
3,3,4.8333,4.4286,6.5714,8.7143,11.143,12.143,16.429,18.286,18.143,21.143,23.571,26.714,32.143,31.571,34.857,38.571,42.429,37.571,36.429,36.143,34.429,38.857,43.714,39.857,46.429,48.286,46.143,47.714,40.143,37.714,39.143,37,34.143,31.429,35.857,37.286,34.571,34.286,32.571,31.286,33.429,28.143,24.286,25.429,20.143,22.143,26.286,24.286,25,27.143,29.857,31.571,32.286,28.286,27,25.571,26,22,19.857,16.571,15.286,15.857,15.667,13,10.25
0,0.2,0.5,0.57143,1.1429,1.5714,2.4286,3.2857,3.5714,5.1429,7.2857,6.8571,7.4286,7.5714,8,8.7143,9.2857,11.857,17.429,24.429,36.143,45.857,58.857,67.714,74.143,73.571,76.286,72,71.714,66.143,65.286,61.857,65.714,70.286,70.857,69.714,68.857,70,70.714,68.143,65.429,69.571,71,74.143,69.286,65,66,58.143,50.571,43.143,43.714,45.143,44.286,39,40,38.714,39,30.857,25.429,22.714,21.143,17.429,17.571,18.857,18.167,18,21.25
1.75,1.8,1.6667,2.1429,2.4286,2.5714,2.4286,4.4286,5,6.1429,6.7143,7.5714,10.286,13,16.286,19.857,23.286,28.286,29,33.714,36.429,38.143,43.286,44.714,46.571,59.571,64.571,69.571,68.857,68.857,74.714,72,64.714,56.429,55.143,54.714,48.857,41.143,42.714,44,44.143,39.571,39.286,42.143,44,42,39,39.143,37.857,36,33,30.857,28,26.857,23.857,22,21.286,19.714,18.286,17.571,15.143,15.286,16.143,15.143,15.333,14.8,16
0,0.2,0.16667,0.28571,0.57143,1,1.5714,3.1429,3.7143,4.8571,6,6.4286,8,9,10.286,12.857,14.429,18.429,21.857,24.143,27.143,30.143,30.857,32,35.571,41.571,47.286,53.714,58.286,65.286,72.429,79.857,76,75,75.286,73,68.429,64.143,56,55,55.286,52.429,52.857,56.143,59.143,61.571,59.857,58.714,58.857,62.571,58.286,53.571,51.143,53.143,49.429,46,40,41.714,42.429,37.286,37.286,41.857,42.714,40.429,38.833,38.6,43
0,0,0,0,0,0,0,0,0.14286,0.42857,0.42857,0.57143,1,1.5714,2.1429,2.4286,2.5714,3.4286,4.7143,4.7143,5,6,7,8.1429,8.5714,8.4286,9,8.7143,9.2857,10.143,9.8571,9.2857,9.2857,8.7143,9.2857,9,14.286,14,15.143,15.429,16.429,17.429,15.857,9.4286,11.286,9.7143,10.286,10.714,13.286,16.286,16.429,14.571,15.857,16,16.571,14.143,12.857,12.429,13.143,11.857,9.8571,8.2857,6.2857,4.7143,4.5,3,3.25
0,0,0.16667,0.14286,0.14286,0.14286,0.28571,0.57143,0.71429,0.85714,1.2857,1.8571,2.5714,3.5714,4.4286,6.1429,7.5714,8.2857,8.7143,10,11,11.714,15,14.571,15.286,16.286,15.714,18.429,19,16,17,17,16.143,16.286,13.143,12.714,12.857,12,11.857,12,11.143,9.8571,10,8.7143,8.2857,9.4286,14.857,15.429,16.143,14.571,14.571,14,12,5.7143,4.7143,5,5.1429,4.7143,4.2857,3.5714,3.7143,3.7143,2.4286,1.7143,1.3333,1.6,1.75
0,0,0.16667,0.14286,0.14286,0.28571,0.28571,0.28571,0.71429,1.2857,1.2857,1.7143,2,3,4.4286,5,5.5714,7.7143,11.286,12.714,15.429,15.571,15.857,18.143,18.857,19.143,18.571,19.286,22.143,22.857,21.429,23.714,23.714,24,22.143,23.143,25.286,27,25.143,23.429,24,23.429,19.571,20.571,20.571,21,25.429,26.429,26.286,27.857,24.143,21.857,20.143,14.571,12.143,11.857,10.143,10.286,11.286,10.857,10,10,10.286,9.8571,9.6667,8,7.25
1.75,2.4,3,3.8571,5.5714,7.4286,8.8571,11,12.714,15.571,18.714,22.286,25.429,29.857,34.857,39.143,42,40,42.714,44,43.857,43.143,42.714,39.429,43.571,41.571,40.429,38.143,31.286,27.286,28.714,28.286,24.714,24.714,24.571,27.429,29.429,27.714,26.571,28,26.286,27.714,28.857,26.714,25.429,25.429,23.714,24.286,21.286,19.857,20.143,21.286,19.143,19,17.857,17.143,16.571,15.714,15.143,14,13.714,13.429,14.571,14.429,15,14.8,15.5
0,0,0,0.14286,0.42857,0.85714,1.4286,1.8571,3,4.2857,5.1429,6.7143,9.5714,12.143,13,15.857,17.429,22.857,24.286,24.143,24.571,27.286,27,30.143,26.429,28.143,31,31.714,33,32.143,31.143,32.429,32.714,32,31.571,31.571,32,33,32.429,30.143,26.857,26,22.429,22.714,20.714,19.143,19.857,20,18.857,19.286,18.143,16.571,17.286,16.857,15.286,14,13.286,11.429,10,7.8571,4.5714,4.7143,4.8571,3.8571,3.8333,3.2,3.25
0,0,0,0,0.14286,0.28571,0.28571,0.85714,0.85714,1,1,1,1.5714,3.1429,3.8571,4.5714,6.4286,9,10,11.429,12,12.429,13.429,14.286,15.143,18.286,18.429,17.143,16.286,17.857,16.286,13,10.286,9.1429,11.143,13.143,14.429,14.571,16.286,17.286,20.143,19.286,20.143,17.571,17.714,17.857,15.714,12.714,13.429,12,11.714,11.286,10.429,11.429,12.571,11.429,10.714,10.429,11,10,8.8571,7.2857,6.7143,6.1429,5.5,4.2,5
0,0,0,0,0,0,0,0,0,0,0,0,0.14286,0.14286,0.28571,0.57143,1,1.8571,2,2,2.1429,3,3.2857,3.1429,2.8571,3,4.2857,6.8571,6.8571,9.5714,10.286,11.429,13.571,12.286,9.8571,9.4286,6.2857,5.4286,3.7143,1.2857,1.2857,1,0.57143,1.4286,1.7143,1.8571,1.8571,2.2857,3,3,2.4286,2,1.8571,1.8571,1.5714,1,1,0.71429,1.1429,1.1429,1.1429,1.1429,1,0.85714,0.83333,0.4,0.5
0,0,0.16667,0.14286,0.14286,0.14286,0.28571,0.85714,1.1429,1.1429,1.7143,2.4286,2.7143,2.5714,2.8571,3.7143,4.8571,5.5714,6.7143,8.7143,10.571,11.714,12.571,13.143,12.714,12.714,11.429,9.8571,7.8571,9.2857,8.4286,10,9.5714,11.143,11.857,11.857,9.5714,9.1429,9.1429,10.286,9.5714,10.143,10.714,10.429,11.429,10,7.8571,6.7143,5.5714,6.1429,5.7143,5.1429,5.1429,5.4286,4.8571,4.5714,4,4.1429,3.2857,2.8571,2.5714,3.1429,3.1429,3.1429,3,3.4,3.25
0,0,0,0,0.42857,0.42857,0.71429,1,1.4286,1.8571,2.2857,2.2857,2.8571,3.1429,3.8571,4.2857,6,6.7143,9.2857,10.571,12,12.143,16.286,17.857,17.429,16.143,17.286,18.429,17.286,15.714,14.429,15.571,15.286,14.429,12.286,14.714,12.143,11,10.429,11.286,11,12,10.143,10.286,9.5714,11.571,9.4286,8.5714,8.7143,9.5714,9,10.571,8.2857,8.2857,7.7143,6,5,5.2857,3.7143,4,4.2857,4.2857,4.1429,4.4286,4.3333,4.4,3.25
0,0,0,0,0,0,0,0,0.28571,0.57143,0.85714,1.2857,2.2857,3.2857,3.4286,3.8571,4.5714,5.8571,6.1429,6.7143,7.5714,9,9.1429,10.714,10.571,10.857,10,8.8571,7.2857,7.2857,5.1429,4.4286,4,3.2857,3,3.8571,4,5.1429,4.8571,4.5714,7,7.1429,7,7.2857,6.2857,6.1429,6.1429,4,4.1429,4.1429,3.2857,2.8571,3.2857,3.7143,4,4.1429,3.8571,3.8571,4.1429,3.8571,3.4286,3.1429,3,2.7143,2.6667,2.6,2.5
0.5,0.4,0.5,0.42857,0.57143,0.71429,1.2857,1.7143,2,2.2857,3.2857,3.8571,4.4286,5.1429,5.2857,6.5714,8,10.429,11.857,16.714,19.571,22.286,25,27.857,28,31.286,31,30.571,27.286,25.286,25.143,24.714,24.143,22.429,26.857,34.286,38.143,40.429,41.429,39.143,39,37.714,37.714,36.429,33.714,30.429,31.143,32.571,28.143,23.857,23.429,22.286,24.286,25.714,25.143,26,27.286,26.571,27.286,25.571,23.714,24,25.286,22.857,22.333,21.6,25
0,0,0,0,0,0.14286,0.14286,0.42857,0.42857,0.57143,0.57143,0.85714,0.85714,0.85714,1,1.5714,2,2.4286,2.5714,2.5714,2.5714,5.5714,5.2857,5.4286,6,7.1429,8,9.7143,6.2857,6.4286,6.4286,7.1429,6.2857,6.1429,4.5714,4.8571,5.1429,4.8571,3.2857,3.4286,3.2857,3.4286,3.4286,3.8571,4.1429,4.4286,4,3.7143,5.2857,5.5714,4.7143,4.5714,4.2857,4,3.7143,2,1.7143,1.5714,1.2857,1.1429,1.2857,1.4286,1.2857,1.1429,1.1667,1,1.25
0,0,0,0,0,0.14286,0.42857,0.85714,1,1.1429,1.4286,2.2857,2.4286,2.1429,2.2857,2.7143,3.1429,3.8571,4.7143,6,7.7143,9.2857,11.429,12.571,14.857,14.571,15,15.571,13.429,12,11.857,9.2857,9.7143,8.7143,7.1429,7.4286,6.7143,6.4286,7,6.8571,6.2857,6.7143,6.8571,7.5714,7.8571,8,8.8571,8.8571,8.2857,8.8571,8.1429,6.8571,7.1429,5.2857,5.4286,5.2857,4.4286,4.2857,4.1429,3,2.7143,2.4286,2.1429,2.2857,2.1667,2.4,2
0,0,0,0,0.14286,0.14286,0.42857,0.71429,0.71429,0.71429,1,1,1.1429,0.85714,0.57143,1.1429,2,2,4,5.1429,7,7.7143,8.1429,8.5714,13.143,11.714,11.571,11.143,10.429,10,9.2857,5.7143,6.7143,6.1429,5.1429,5.1429,5.4286,5.4286,4.8571,3.7143,3.2857,3,3.2857,3.2857,3.1429,4.4286,6.5714,9.2857,9.4286,9.8571,9.4286,9.7143,8.2857,6.8571,4.5714,5.2857,5.2857,5,4.5714,4.2857,3.1429,2.7143,2,2.1429,2.3333,2.4,2.5
0,0.2,0.16667,0.14286,0.14286,0.57143,0.71429,1,1.1429,1.2857,1.7143,2,2,2.2857,2,2.5714,2.5714,3,3.2857,3.1429,2.8571,6,5.5714,6.2857,7.1429,7.7143,8.4286,9.8571,6.7143,6.7143,7.5714,6.4286,6.4286,6,5.1429,5.2857,5,3.4286,3.5714,3.1429,2.5714,2,1.8571,2,2,1.4286,0.85714,1,1.1429,1.5714,1.7143,2,2,2.2857,2.2857,2.1429,1.8571,1.5714,1.2857,1.1429,0.85714,0.71429,0.71429,0.57143,0.5,0.4,0.5
