08-Feb-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
09-Feb-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10-Feb-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11-Feb-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12-Feb-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13-Feb-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14-Feb-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15-Feb-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16-Feb-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17-Feb-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18-Feb-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19-Feb-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20-Feb-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21-Feb-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22-Feb-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23-Feb-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24-Feb-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25-Feb-2020,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.98333,0.98333,0.98333,0.98333,0.98333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.98333,0.98333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.98333,0.98333,0.98333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.98333,0.93333,0.93333,0.83333,0.93333,0.98333,0.98333,0.98333,0.93333,0.93333,0.98333,0.98333,0.98333
26-Feb-2020,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.96667,0.96667,0.96667,0.96667,0.96667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.96667,0.96667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.96667,0.96667,0.96667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.96667,0.86667,0.86667,0.66667,0.86667,0.96667,0.96667,0.96667,0.86667,0.86667,0.96667,0.96667,0.96667
27-Feb-2020,0.8,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.8,0.8,0.5,0.8,0.95,0.95,0.95,0.8,0.8,0.95,0.95,0.95
28-Feb-2020,0.78333,0.78333,0.78333,0.78333,0.78333,0.78333,0.93333,0.93333,0.93333,0.93333,0.93333,0.78333,0.78333,0.78333,0.78333,0.78333,0.78333,0.78333,0.75,0.78333,0.93333,0.93333,0.78333,0.78333,0.78333,0.78333,0.78333,0.78333,0.78333,0.93333,0.93333,0.93333,0.78333,0.78333,0.78333,0.78333,0.78333,0.78333,0.78333,0.78333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.93333,0.78333,0.78333,0.5,0.78333,0.93333,0.93333,0.93333,0.78333,0.78333,0.93333,0.93333,0.93333
29-Feb-2020,0.76667,0.76667,0.76667,0.76667,0.76667,0.76667,0.91667,0.91667,0.91667,0.91667,0.91667,0.76667,0.76667,0.76667,0.76667,0.76667,0.76667,0.76667,0.7,0.76667,0.91667,0.91667,0.76667,0.76667,0.76667,0.76667,0.76667,0.76667,0.76667,0.91667,0.91667,0.91667,0.76667,0.76667,0.76667,0.76667,0.76667,0.76667,0.76667,0.76667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.91667,0.76667,0.76667,0.5,0.76667,0.91667,0.91667,0.91667,0.76667,0.76667,0.91667,0.91667,0.91667
01-Mar-2020,0.75,0.75,0.75,0.75,0.75,0.75,0.9,0.9,0.9,0.9,0.9,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.65,0.75,0.9,0.9,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.9,0.9,0.9,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.75,0.75,0.5,0.75,0.9,0.9,0.9,0.75,0.75,0.9,0.9,0.9
02-Mar-2020,0.73333,0.73333,0.73333,0.73333,0.73333,0.73333,0.88333,0.88333,0.88333,0.88333,0.88333,0.73333,0.73333,0.73333,0.73333,0.73333,0.73333,0.73333,0.6,0.73333,0.88333,0.88333,0.73333,0.73333,0.73333,0.73333,0.73333,0.73333,0.73333,0.88333,0.88333,0.88333,0.73333,0.73333,0.73333,0.73333,0.73333,0.73333,0.73333,0.73333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.88333,0.73333,0.73333,0.5,0.73333,0.88333,0.88333,0.88333,0.73333,0.73333,0.88333,0.88333,0.88333
03-Mar-2020,0.71667,0.71667,0.71667,0.71667,0.71667,0.71667,0.86667,0.86667,0.86667,0.86667,0.86667,0.71667,0.71667,0.71667,0.71667,0.71667,0.71667,0.71667,0.55,0.71667,0.86667,0.86667,0.71667,0.71667,0.71667,0.71667,0.71667,0.71667,0.71667,0.86667,0.86667,0.86667,0.71667,0.71667,0.71667,0.71667,0.71667,0.71667,0.71667,0.71667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.86667,0.71667,0.71667,0.5,0.71667,0.86667,0.86667,0.86667,0.71667,0.71667,0.86667,0.86667,0.86667
04-Mar-2020,0.7,0.7,0.7,0.7,0.7,0.7,0.85,0.85,0.85,0.85,0.85,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.5,0.7,0.85,0.85,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.85,0.85,0.85,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.7,0.7,0.5,0.7,0.85,0.85,0.85,0.7,0.7,0.85,0.85,0.85
05-Mar-2020,0.67143,0.67143,0.67143,0.67143,0.67143,0.67143,0.8,0.8,0.8,0.8,0.8,0.67143,0.67143,0.67143,0.67143,0.67143,0.67143,0.67143,0.5,0.67143,0.8,0.8,0.67143,0.67143,0.67143,0.67143,0.67143,0.67143,0.67143,0.8,0.8,0.8,0.67143,0.67143,0.67143,0.67143,0.67143,0.67143,0.67143,0.67143,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.67143,0.67143,0.5,0.67143,0.8,0.8,0.8,0.67143,0.67143,0.8,0.8,0.8
06-Mar-2020,0.64286,0.64286,0.64286,0.64286,0.64286,0.64286,0.75,0.75,0.75,0.75,0.75,0.64286,0.64286,0.64286,0.64286,0.64286,0.64286,0.64286,0.5,0.64286,0.75,0.75,0.64286,0.64286,0.64286,0.64286,0.64286,0.64286,0.64286,0.75,0.75,0.75,0.64286,0.64286,0.64286,0.64286,0.64286,0.64286,0.64286,0.64286,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.64286,0.64286,0.5,0.64286,0.75,0.75,0.75,0.64286,0.64286,0.75,0.75,0.75
