date,comp,place,value,placeID
2021-02-28,vacc,Torino,0.0,0
2021-03-01,vacc,Torino,18717.01152605084,0
2021-03-02,vacc,Torino,18717.01152605084,0
2021-03-03,vacc,Torino,2.390970198904497e-08,0
2021-03-04,vacc,Torino,6.15918049977721e-09,0
2021-03-05,vacc,Torino,7.833216081179962e-10,0
2021-03-06,vacc,Torino,0.0,0
2021-03-07,vacc,Torino,0.0,0
2021-03-08,vacc,Torino,18717.01152605084,0
2021-03-09,vacc,Torino,18717.01152605084,0
2021-03-10,vacc,Torino,3.44708000898939e-08,0
2021-03-11,vacc,Torino,1.2594170601461064e-08,0
2021-03-12,vacc,Torino,5.472179219210675e-09,0
2021-03-13,vacc,Torino,1.954953522432433e-09,0
2021-03-14,vacc,Torino,0.0,0
2021-03-15,vacc,Torino,18717.01152605084,0
2021-03-16,vacc,Torino,2.1729097594002094e-06,0
2021-03-17,vacc,Torino,5.807051884484963e-08,0
2021-03-18,vacc,Torino,2.5821681544865112e-08,0
2021-03-19,vacc,Torino,1.4894843437826301e-08,0
2021-03-20,vacc,Torino,9.417347927518793e-09,0
2021-03-21,vacc,Torino,6.141915067539751e-09,0
2021-03-22,vacc,Torino,18717.01152605084,0
2021-03-23,vacc,Torino,1.5123451869415298e-06,0
2021-03-24,vacc,Torino,1.0351718541290991e-07,0
2021-03-25,vacc,Torino,5.1204070899188864e-08,0
2021-03-26,vacc,Torino,3.297871414811461e-08,0
2021-03-27,vacc,Torino,2.3760325640748595e-08,0
2021-03-28,vacc,Torino,1.8232576779380726e-08,0
2021-03-29,vacc,Torino,18717.01152605084,0
2021-03-30,vacc,Torino,9.948427285246905e-07,0
2021-03-31,vacc,Torino,1.8374697972866265e-07,0
2021-04-01,vacc,Torino,1.0177363237710616e-07,0
2021-04-02,vacc,Torino,7.054476979451028e-08,0
2021-04-03,vacc,Torino,7.054476979451028e-08,0
2021-01-04,S,Torino,2120281.0956251724,0
2021-01-05,S,Torino,2119357.290297836,0
2021-01-06,S,Torino,2118444.5862378855,0
2021-01-07,S,Torino,2117528.7619756437,0
2021-01-08,S,Torino,2116606.3986733286,0
2021-01-09,S,Torino,2115661.9816185306,0
2021-01-10,S,Torino,2114676.5919304043,0
2021-01-11,S,Torino,2113686.156388305,0
2021-01-12,S,Torino,2112721.5897759777,0
2021-01-13,S,Torino,2111772.7740452336,0
2021-01-14,S,Torino,2110842.269174875,0
2021-01-15,S,Torino,2109905.5150557673,0
2021-01-16,S,Torino,2109010.164475313,0
2021-01-17,S,Torino,2108158.614442643,0
2021-01-18,S,Torino,2107350.593980082,0
2021-01-19,S,Torino,2106588.257621012,0
2021-01-20,S,Torino,2105871.9333423753,0
2021-01-21,S,Torino,2105198.375478492,0
2021-01-22,S,Torino,2104564.57706932,0
2021-01-23,S,Torino,2103966.5669089574,0
2021-01-24,S,Torino,2103400.8057244355,0
2021-01-25,S,Torino,2102865.2505034353,0
2021-01-26,S,Torino,2084684.76006384,0
2021-01-27,S,Torino,2084205.1432243085,0
2021-01-28,S,Torino,2083745.1374070628,0
2021-01-29,S,Torino,2083302.5144912386,0
2021-01-30,S,Torino,2082875.1773351342,0
2021-01-31,S,Torino,2082460.0075037605,0
2021-02-01,S,Torino,2082055.6741019182,0
2021-02-02,S,Torino,2064015.2572908239,0
2021-02-03,S,Torino,2045991.636017427,0
2021-02-04,S,Torino,2045621.6069014093,0
2021-02-05,S,Torino,2045255.6958548098,0
2021-02-06,S,Torino,2044892.3084320775,0
2021-02-07,S,Torino,2044530.5945123578,0
2021-02-08,S,Torino,2044170.8162139659,0
2021-02-09,S,Torino,2026187.9804928876,0
2021-02-10,S,Torino,2008217.1530518497,0
2021-02-11,S,Torino,2007873.3233416504,0
2021-02-12,S,Torino,2007531.0455524425,0
2021-02-13,S,Torino,2007187.9406571784,0
2021-02-14,S,Torino,2006843.904732568,0
2021-02-15,S,Torino,2006498.863988842,0
2021-02-16,S,Torino,1988551.827157121,0
2021-02-17,S,Torino,1970612.9903613112,0
2021-02-18,S,Torino,1970276.3241278306,0
2021-02-19,S,Torino,1969939.1198168055,0
2021-02-20,S,Torino,1969601.831530821,0
2021-02-21,S,Torino,1969264.2966055234,0
2021-02-22,S,Torino,1968925.3965433904,0
2021-02-23,S,Torino,1951008.246222151,0
2021-02-24,S,Torino,1933098.0704391478,0
2021-02-25,S,Torino,1932767.819672031,0
2021-02-26,S,Torino,1932437.0388353493,0
2021-02-27,S,Torino,1932107.7405483932,0
2021-02-28,S,Torino,1931780.5091411152,0
2021-03-01,S,Torino,1931456.9268119915,0
2021-03-02,S,Torino,1913580.3496631563,0
2021-03-03,S,Torino,1895717.4013489417,0
2021-03-04,S,Torino,1895421.2060861173,0
2021-03-05,S,Torino,1895131.8418486752,0
2021-03-06,S,Torino,1894849.9087811916,0
2021-03-07,S,Torino,1894575.927303631,0
2021-03-08,S,Torino,1894309.5722421906,0
2021-03-09,S,Torino,1876511.780003211,0
2021-03-10,S,Torino,1858730.909070006,0
2021-03-11,S,Torino,1858502.593852249,0
2021-03-12,S,Torino,1858284.5721674773,0
2021-03-13,S,Torino,1858077.00853517,0
2021-03-14,S,Torino,1857879.963252741,0
2021-03-15,S,Torino,1857692.6330244076,0
2021-03-16,S,Torino,1839988.2826305632,0
2021-03-17,S,Torino,1839822.82080165,0
2021-03-18,S,Torino,1839666.1009026133,0
2021-03-19,S,Torino,1839518.0574674136,0
2021-03-20,S,Torino,1839378.4073236308,0
2021-03-21,S,Torino,1839246.9761710258,0
2021-03-22,S,Torino,1839123.419403815,0
2021-03-23,S,Torino,1821489.7172906506,0
2021-03-24,S,Torino,1821381.5374735242,0
2021-03-25,S,Torino,1821279.104106854,0
2021-03-26,S,Torino,1821182.3013934472,0
2021-03-27,S,Torino,1821090.9731224326,0
2021-03-28,S,Torino,1821005.0395539303,0
2021-03-29,S,Torino,1820924.0611238237,0
2021-03-30,S,Torino,1803336.7112385265,0
2021-03-31,S,Torino,1803269.2586190419,0
2021-04-01,S,Torino,1803205.8333950818,0
2021-04-02,S,Torino,1803145.8367793348,0
2021-04-03,S,Torino,1803088.941234795,0
2021-01-04,E,Torino,2574.5764635416713,0
2021-01-05,E,Torino,2895.957181785762,0
2021-01-06,E,Torino,3144.4371972281424,0
2021-01-07,E,Torino,3346.8349297516106,0
2021-01-08,E,Torino,3515.16122784582,0
2021-01-09,E,Torino,3670.0289764042295,0
2021-01-10,E,Torino,3831.0987317118456,0
2021-01-11,E,Torino,3964.854214111925,0
2021-01-12,E,Torino,4048.8677070335098,0
2021-01-13,E,Torino,4102.030363162932,0
2021-01-14,E,Torino,4128.142430193698,0
2021-01-15,E,Torino,4154.629254931717,0
2021-01-16,E,Torino,4138.629461402832,0
2021-01-17,E,Torino,4086.364189296146,0
2021-01-18,E,Torino,4005.2400366847623,0
2021-01-19,E,Torino,3899.031083507963,0
2021-01-20,E,Torino,3772.4077542236723,0
2021-01-21,E,Torino,3632.3273969012466,0
2021-01-22,E,Torino,3484.159846488752,0
2021-01-23,E,Torino,3333.0788627434063,0
2021-01-24,E,Torino,3182.8475702870546,0
2021-01-25,E,Torino,3035.141239090256,0
2021-01-26,E,Torino,2865.974019554625,0
2021-01-27,E,Torino,2730.590947614189,0
2021-01-28,E,Torino,2604.3284405674303,0
2021-01-29,E,Torino,2487.39051289817,0
2021-01-30,E,Torino,2379.8219741938738,0
2021-01-31,E,Torino,2282.574512750601,0
2021-02-01,E,Torino,2194.807879239814,0
2021-02-02,E,Torino,2095.476644147404,0
2021-02-03,E,Torino,2004.357328590561,0
2021-02-04,E,Torino,1940.755104208267,0
2021-02-05,E,Torino,1886.0252911162584,0
2021-02-06,E,Torino,1839.849414850639,0
2021-02-07,E,Torino,1801.3033465096619,0
2021-02-08,E,Torino,1768.6459243700142,0
2021-02-09,E,Torino,1725.57867522643,0
2021-02-10,E,Torino,1683.3606800490745,0
2021-02-11,E,Torino,1659.7070248437185,0
2021-02-12,E,Torino,1639.338803070138,0
2021-02-13,E,Torino,1623.7437766297928,0
2021-02-14,E,Torino,1612.074369222298,0
2021-02-15,E,Torino,1603.6220148744128,0
2021-02-16,E,Torino,1581.9609864240153,0
2021-02-17,E,Torino,1560.0843200365596,0
2021-02-18,E,Torino,1554.3974433587175,0
2021-02-19,E,Torino,1550.3218764916796,0
2021-02-20,E,Torino,1547.1314410313546,0
2021-02-21,E,Torino,1544.796682958969,0
2021-02-22,E,Torino,1544.1528951378918,0
2021-02-23,E,Torino,1527.112382718921,0
2021-02-24,E,Torino,1509.9323138419406,0
2021-02-25,E,Torino,1508.4076761145907,0
2021-02-26,E,Torino,1507.6623140437887,0
2021-02-27,E,Torino,1505.734393387674,0
2021-02-28,E,Torino,1502.330574382252,0
2021-03-01,E,Torino,1496.319487396189,0
2021-03-02,E,Torino,1471.3847120201199,0
2021-03-03,E,Torino,1441.7964154865763,0
2021-03-04,E,Torino,1423.1185773063678,0
2021-03-05,E,Torino,1401.9854646186009,0
2021-03-06,E,Torino,1378.343794861479,0
2021-03-07,E,Torino,1352.222083948037,0
2021-03-08,E,Torino,1324.4024869685484,0
2021-03-09,E,Torino,1280.5216724904021,0
2021-03-10,E,Torino,1232.4790406681498,0
2021-03-11,E,Torino,1194.1215650005472,0
2021-03-12,E,Torino,1154.0872530839868,0
2021-03-13,E,Torino,1112.560881820654,0
2021-03-14,E,Torino,1069.783983337064,0
2021-03-15,E,Torino,1026.725462758381,0
2021-03-16,E,Torino,972.8912919722713,0
2021-03-17,E,Torino,929.3221871884741,0
2021-03-18,E,Torino,886.5041829182148,0
2021-03-19,E,Torino,844.348835358877,0
2021-03-20,E,Torino,802.9801199565898,0
2021-03-21,E,Torino,762.3997126397786,0
2021-03-22,E,Torino,722.7616384654985,0
2021-03-23,E,Torino,677.1395097342763,0
2021-03-24,E,Torino,640.5299337237726,0
2021-03-25,E,Torino,605.9898601300289,0
2021-03-26,E,Torino,573.2153582430817,0
2021-03-27,E,Torino,541.9983531753891,0
2021-03-28,E,Torino,512.1030390257162,0
2021-03-29,E,Torino,483.6628801289609,0
2021-03-30,E,Torino,451.9953554242656,0
2021-03-31,E,Torino,423.2843813923102,0
2021-04-01,E,Torino,396.6254704652429,0
2021-04-02,E,Torino,372.15196679148,0
2021-04-03,E,Torino,349.7272119950853,0
2021-01-04,P,Torino,1164.623287479782,0
2021-01-05,P,Torino,1177.5904329972618,0
2021-01-06,P,Torino,1233.3982233057718,0
2021-01-07,P,Torino,1305.347147905746,0
2021-01-08,P,Torino,1380.372403374749,0
2021-01-09,P,Torino,1453.399514539874,0
2021-01-10,P,Torino,1524.7810873006867,0
2021-01-11,P,Torino,1593.0364019176122,0
2021-01-12,P,Torino,1652.5823542378619,0
2021-01-13,P,Torino,1700.125217157858,0
2021-01-14,P,Torino,1735.4638201005066,0
2021-01-15,P,Torino,1761.3906427965403,0
2021-01-16,P,Torino,1777.5710556856593,0
2021-01-17,P,Torino,1781.1532561239653,0
2021-01-18,P,Torino,1771.5896170615756,0
2021-01-19,P,Torino,1749.4711298622456,0
2021-01-20,P,Torino,1715.8908646126274,0
2021-01-21,P,Torino,1672.5345632603521,0
2021-01-22,P,Torino,1621.4662117762803,0
2021-01-23,P,Torino,1564.8399975527923,0
2021-01-24,P,Torino,1504.7131929847042,0
2021-01-25,P,Torino,1442.775880397991,0
2021-01-26,P,Torino,1368.6036866535728,0
2021-01-27,P,Torino,1307.1930856850784,0
2021-01-28,P,Torino,1247.6683344793037,0
2021-01-29,P,Torino,1190.8712602259568,0
2021-01-30,P,Torino,1137.3305897218818,0
2021-01-31,P,Torino,1087.4615527009557,0
2021-02-01,P,Torino,1041.5051172910012,0
2021-02-02,P,Torino,990.7696672890273,0
2021-02-03,P,Torino,944.0760805101859,0
2021-02-04,P,Torino,909.3064433006575,0
2021-02-05,P,Torino,878.203456838164,0
2021-02-06,P,Torino,850.8111376707444,0
2021-02-07,P,Torino,827.0428183567066,0
2021-02-08,P,Torino,806.6086155041961,0
2021-02-09,P,Torino,782.2735282167374,0
2021-02-10,P,Torino,760.343076584857,0
2021-02-11,P,Torino,746.8596557033047,0
2021-02-12,P,Torino,734.9542316057035,0
2021-02-13,P,Torino,724.7108462726482,0
2021-02-14,P,Torino,716.2106350318735,0
2021-02-15,P,Torino,709.3707616807776,0
2021-02-16,P,Torino,697.679009205248,0
2021-02-17,P,Torino,686.8970141265377,0
2021-02-18,P,Torino,682.966948486579,0
2021-02-19,P,Torino,679.765867927522,0
2021-02-20,P,Torino,677.2127789643454,0
2021-02-21,P,Torino,675.2010921313276,0
2021-02-22,P,Torino,673.7442559769596,0
2021-02-23,P,Torino,666.4919746873345,0
2021-02-24,P,Torino,659.1731141369858,0
2021-02-25,P,Torino,657.9733633741482,0
2021-02-26,P,Torino,657.0597877261597,0
2021-02-27,P,Torino,656.2647988600226,0
2021-02-28,P,Torino,655.3107972291785,0
2021-03-01,P,Torino,653.8988514617502,0
2021-03-02,P,Torino,645.5680926975454,0
2021-03-03,P,Torino,635.821076270681,0
2021-03-04,P,Torino,630.498200288332,0
2021-03-05,P,Torino,623.8354224907384,0
2021-03-06,P,Torino,615.9348891155296,0
2021-03-07,P,Torino,606.8571671936688,0
2021-03-08,P,Torino,596.7163990830783,0
2021-03-09,P,Torino,579.9882148780845,0
2021-03-10,P,Torino,562.0164063015364,0
2021-03-11,P,Torino,548.0085750910902,0
2021-03-12,P,Torino,532.7844656341398,0
2021-03-13,P,Torino,516.5539564460638,0
2021-03-14,P,Torino,499.48129592879684,0
2021-03-15,P,Torino,481.7777141060853,0
2021-03-16,P,Torino,459.151293147366,0
2021-03-17,P,Torino,440.68559046823907,0
2021-03-18,P,Torino,422.1025149167865,0
2021-03-19,P,Torino,403.5688236700782,0
2021-03-20,P,Torino,385.19077302190533,0
2021-03-21,P,Torino,367.04210575424133,0
2021-03-22,P,Torino,349.1824901655769,0
2021-03-23,P,Torino,328.46045700234953,0
2021-03-24,P,Torino,311.4878109366878,0
2021-03-25,P,Torino,295.13114791870964,0
2021-03-26,P,Torino,279.47326660681466,0
2021-03-27,P,Torino,264.5212769715748,0
2021-03-28,P,Torino,250.24100901049903,0
2021-03-29,P,Torino,236.6071012623567,0
2021-03-30,P,Torino,221.435494374743,0
2021-03-31,P,Torino,208.82761872287836,0
2021-04-01,P,Torino,196.46635057358822,0
2021-04-02,P,Torino,184.6201226809312,0
2021-04-03,P,Torino,173.44790639605378,0
2021-01-04,I,Torino,379.7362011243098,0
2021-01-05,I,Torino,375.0409799411331,0
2021-01-06,I,Torino,374.9843060296127,0
2021-01-07,I,Torino,380.62548855177425,0
2021-01-08,I,Torino,391.1169857913652,0
2021-01-09,I,Torino,405.09722010784355,0
2021-01-10,I,Torino,421.41219490740366,0
2021-01-11,I,Torino,439.2515472270113,0
2021-01-12,I,Torino,457.6833020174735,0
2021-01-13,I,Torino,475.6000039927647,0
2021-01-14,I,Torino,492.0924898109286,0
2021-01-15,I,Torino,506.59662853602003,0
2021-01-16,I,Torino,518.9020460480764,0
2021-01-17,I,Torino,528.6277424702905,0
2021-01-18,I,Torino,535.3634933291829,0
2021-01-19,I,Torino,538.8271933452427,0
2021-01-20,I,Torino,538.8892964696726,0
2021-01-21,I,Torino,535.5761078556108,0
2021-01-22,I,Torino,529.0732186679066,0
2021-01-23,I,Torino,519.6976486094319,0
2021-01-24,I,Torino,507.8618683631748,0
2021-01-25,I,Torino,494.0267301303411,0
2021-01-26,I,Torino,477.62489894123854,0
2021-01-27,I,Torino,460.43634383051295,0
2021-01-28,I,Torino,442.7941881089369,0
2021-01-29,I,Torino,425.0281312894496,0
2021-01-30,I,Torino,407.43393533278515,0
2021-01-31,I,Torino,390.26394901162337,0
2021-02-01,I,Torino,373.73057965362665,0
2021-02-02,I,Torino,357.24322409366283,0
2021-02-03,I,Torino,341.1509977222452,0
2021-02-04,I,Torino,326.3790563461643,0
2021-02-05,I,Torino,312.87073169429766,0
2021-02-06,I,Torino,300.5945803775478,0
2021-02-07,I,Torino,289.5262127789792,0
2021-02-08,I,Torino,279.6318222822013,0
2021-02-09,I,Torino,270.26087305191237,0
2021-02-10,I,Torino,261.5121665501989,0
2021-02-11,I,Torino,253.9604561907583,0
2021-02-12,I,Torino,247.4126239097886,0
2021-02-13,I,Torino,241.7281323811501,0
2021-02-14,I,Torino,236.81619708317947,0
2021-02-15,I,Torino,232.60996491315655,0
2021-02-16,I,Torino,228.50911213977574,0
2021-02-17,I,Torino,224.5837618998314,0
2021-02-18,I,Torino,221.37981798660618,0
2021-02-19,I,Torino,218.75894786992515,0
2021-02-20,I,Torino,216.6194399606919,0
2021-02-21,I,Torino,214.8784726200995,0
2021-02-22,I,Torino,213.47154937675833,0
2021-02-23,I,Torino,211.82473678053077,0
2021-02-24,I,Torino,210.0062094022466,0
2021-02-25,I,Torino,208.58158106846358,0
2021-02-26,I,Torino,207.46154258323915,0
2021-02-27,I,Torino,206.5811085519349,0
2021-02-28,I,Torino,205.8708568668893,0
2021-03-01,I,Torino,205.2569234095241,0
2021-03-02,I,Torino,204.138651404919,0
2021-03-03,I,Torino,202.5501850039328,0
2021-03-04,I,Torino,201.0028851538846,0
2021-03-05,I,Torino,199.36347150656292,0
2021-03-06,I,Torino,197.54692402336568,0
2021-03-07,I,Torino,195.49846585555522,0
2021-03-08,I,Torino,193.1852048578218,0
2021-03-09,I,Torino,190.11509380656165,0
2021-03-10,I,Torino,186.40253262075433,0
2021-03-11,I,Torino,182.56872038958994,0
2021-03-12,I,Torino,178.53235069113737,0
2021-03-13,I,Torino,174.25464230082974,0
2021-03-14,I,Torino,169.72336697478843,0
2021-03-15,I,Torino,164.94504273045567,0
2021-03-16,I,Torino,159.55500285793627,0
2021-03-17,I,Torino,154.07994754534312,0
2021-03-18,I,Torino,148.52307806735462,0
2021-03-19,I,Torino,142.90528925389074,0
2021-03-20,I,Torino,137.25277304120118,0
2021-03-21,I,Torino,131.59222101411515,0
2021-03-22,I,Torino,125.94835588089913,0
2021-03-23,I,Torino,120.06297717993311,0
2021-03-24,I,Torino,114.3264114778042,0
2021-03-25,I,Torino,108.74345109349947,0
2021-03-26,I,Torino,103.32918943696015,0
2021-03-27,I,Torino,98.09781436255041,0
2021-03-28,I,Torino,93.05820691936603,0
2021-03-29,I,Torino,88.21369055263601,0
2021-03-30,I,Torino,83.37401533010866,0
2021-03-31,I,Torino,78.78077576783684,0
2021-04-01,I,Torino,74.38258656898435,0
2021-04-02,I,Torino,70.15958324935129,0
2021-04-03,I,Torino,66.1156351849383,0
2021-01-04,A,Torino,3416.3792415213657,0
2021-01-05,A,Torino,3395.9834878461875,0
2021-01-06,A,Torino,3392.6452177902647,0
2021-01-07,A,Torino,3414.4553402106108,0
2021-01-08,A,Torino,3461.3042940983387,0
2021-01-09,A,Torino,3529.7838503413627,0
2021-01-10,A,Torino,3616.1711432745624,0
2021-01-11,A,Torino,3717.35765278726,0
2021-01-12,A,Torino,3829.1641142963304,0
2021-01-13,A,Torino,3946.065854161079,0
2021-01-14,A,Torino,4062.7887506916245,0
2021-01-15,A,Torino,4175.155368367801,0
2021-01-16,A,Torino,4280.429711607286,0
2021-01-17,A,Torino,4375.257672980395,0
2021-01-18,A,Torino,4456.134655339873,0
2021-01-19,A,Torino,4520.083490512958,0
2021-01-20,A,Torino,4564.848667693777,0
2021-01-21,A,Torino,4588.99776998084,0
2021-01-22,A,Torino,4592.015713701343,0
2021-01-23,A,Torino,4574.254238241273,0
2021-01-24,A,Torino,4536.818541702214,0
2021-01-25,A,Torino,4481.3776743925655,0
2021-01-26,A,Torino,4372.841840974973,0
2021-01-27,A,Torino,4288.219980847458,0
2021-01-28,A,Torino,4192.182508389536,0
2021-01-29,A,Torino,4087.1494393595694,0
2021-01-30,A,Torino,3975.4681087730037,0
2021-01-31,A,Torino,3859.3393797100803,0
2021-02-01,A,Torino,3740.8003434332654,0
2021-02-02,A,Torino,3590.920196497557,0
2021-02-03,A,Torino,3443.818646135709,0
2021-02-04,A,Torino,3329.336661607231,0
2021-02-05,A,Torino,3217.8626694419127,0
2021-02-06,A,Torino,3110.384396194473,0
2021-02-07,A,Torino,3007.7501604787253,0
2021-02-08,A,Torino,2910.624721018581,0
2021-02-09,A,Torino,2795.1279858331413,0
2021-02-10,A,Torino,2687.2051060793347,0
2021-02-11,A,Torino,2609.4637346556287,0
2021-02-12,A,Torino,2537.407899663918,0
2021-02-13,A,Torino,2470.8745259303732,0
2021-02-14,A,Torino,2409.7694605789643,0
2021-02-15,A,Torino,2354.0066266277204,0
2021-02-16,A,Torino,2283.2276735419664,0
2021-02-17,A,Torino,2218.1497834606407,0
2021-02-18,A,Torino,2177.7096207974387,0
2021-02-19,A,Torino,2141.3699947546374,0
2021-02-20,A,Torino,2108.8419584883522,0
2021-02-21,A,Torino,2079.8348330995777,0
2021-02-22,A,Torino,2054.0760260973525,0
2021-02-23,A,Torino,2013.153959120757,0
2021-02-24,A,Torino,1975.1702238920566,0
2021-02-25,A,Torino,1957.513034258301,0
2021-02-26,A,Torino,1941.8334495310621,0
2021-02-27,A,Torino,1927.9516817618523,0
2021-02-28,A,Torino,1915.6146740589586,0
2021-03-01,A,Torino,1904.500127067661,0
2021-03-02,A,Torino,1876.9541685092079,0
2021-03-03,A,Torino,1849.7978522441733,0
2021-03-04,A,Torino,1839.4667915435716,0
2021-03-05,A,Torino,1828.2579167197066,0
2021-03-06,A,Torino,1815.806317210684,0
2021-03-07,A,Torino,1801.8254090204864,0
2021-03-08,A,Torino,1786.095998108961,0
2021-03-09,A,Torino,1752.0690746868884,0
2021-03-10,A,Torino,1716.2489032088304,0
2021-03-11,A,Torino,1694.4073951127184,0
2021-03-12,A,Torino,1669.9857688571847,0
2021-03-13,A,Torino,1642.915500258438,0
2021-03-14,A,Torino,1613.2064258714208,0
2021-03-15,A,Torino,1580.9337553472283,0
2021-03-16,A,Torino,1531.6394213409656,0
2021-03-17,A,Torino,1494.9933509948894,0
2021-03-18,A,Torino,1456.292188208925,0
2021-03-19,A,Torino,1415.8035465012463,0
2021-03-20,A,Torino,1373.8077797524813,0
2021-03-21,A,Torino,1330.581603887871,0
2021-03-22,A,Torino,1286.3883118560707,0
2021-03-23,A,Torino,1229.6450758504093,0
2021-03-24,A,Torino,1184.662114482859,0
2021-03-25,A,Torino,1139.4517759945586,0
2021-03-26,A,Torino,1094.2959914603143,0
2021-03-27,A,Torino,1049.4535118681674,0
2021-03-28,A,Torino,1005.1425397010497,0
2021-03-29,A,Torino,961.538373964078,0
2021-03-30,A,Torino,909.9482649089992,0
2021-03-31,A,Torino,868.5155872859815,0
2021-04-01,A,Torino,827.9449737312132,0
2021-04-02,A,Torino,788.2684296579131,0
2021-04-03,A,Torino,749.5937670280898,0
2021-01-04,Q,Torino,579.3513703054343,0
2021-01-05,Q,Torino,580.3690399790171,0
2021-01-06,Q,Torino,581.0329859974534,0
2021-01-07,Q,Torino,581.963207816442,0
2021-01-08,Q,Torino,583.7288106928185,0
2021-01-09,Q,Torino,586.7288222640038,0
2021-01-10,Q,Torino,591.192216833033,0
2021-01-11,Q,Torino,597.2273284954229,0
2021-01-12,Q,Torino,604.8425987172968,0
2021-01-13,Q,Torino,613.9310877188894,0
2021-01-14,Q,Torino,624.2805903130018,0
2021-01-15,Q,Torino,635.6112665179495,0
2021-01-16,Q,Torino,647.6246759017083,0
2021-01-17,Q,Torino,660.0122240202905,0
2021-01-18,Q,Torino,672.4411840183316,0
2021-01-19,Q,Torino,684.5634591513785,0
2021-01-20,Q,Torino,696.0327099953797,0
2021-01-21,Q,Torino,706.5210799690981,0
2021-01-22,Q,Torino,715.7354241775349,0
2021-01-23,Q,Torino,723.4310010841936,0
2021-01-24,Q,Torino,729.420595341576,0
2021-01-25,Q,Torino,733.5784814567838,0
2021-01-26,Q,Torino,735.7781097633468,0
2021-01-27,Q,Torino,735.9776805346191,0
2021-01-28,Q,Torino,734.2485597424146,0
2021-01-29,Q,Torino,730.6938802342722,0
2021-01-30,Q,Torino,725.4440751234042,0
2021-01-31,Q,Torino,718.6505095460445,0
2021-02-01,Q,Torino,710.4795265560148,0
2021-02-02,Q,Torino,701.0623117772118,0
2021-02-03,Q,Torino,690.5115165016533,0
2021-02-04,Q,Torino,679.0038273852878,0
2021-02-05,Q,Torino,666.7473211464991,0
2021-02-06,Q,Torino,653.9309852189009,0
2021-02-07,Q,Torino,640.7277211778631,0
2021-02-08,Q,Torino,627.2953433460731,0
2021-02-09,Q,Torino,613.7408654395335,0
2021-02-10,Q,Torino,600.1367745243025,0
2021-02-11,Q,Torino,586.5889929677032,0
2021-02-12,Q,Torino,573.2137322169843,0
2021-02-13,Q,Torino,560.1008441635722,0
2021-02-14,Q,Torino,547.3214173658104,0
2021-02-15,Q,Torino,534.9331722723649,0
2021-02-16,Q,Torino,522.9514538468753,0
2021-02-17,Q,Torino,511.3640734407431,0
2021-02-18,Q,Torino,500.19491095881915,0
2021-02-19,Q,Torino,489.48586027429127,0
2021-02-20,Q,Torino,479.2629790796249,0
2021-02-21,Q,Torino,469.5404720456154,0
2021-02-22,Q,Torino,460.32342318635034,0
2021-02-23,Q,Torino,451.58001614359813,0
2021-02-24,Q,Torino,443.255170156246,0
