date,comp,place,value,placeID
2021-02-03,S,Torino,1851799.7809301773,0
2021-02-04,S,Torino,1832340.9437477835,0
2021-02-05,S,Torino,1830266.0367803879,0
2021-02-06,S,Torino,1828269.5206288393,0
2021-02-07,S,Torino,1826355.2394774524,0
2021-02-08,S,Torino,1824530.5834962022,0
2021-02-09,S,Torino,1805598.799384416,0
2021-02-10,S,Torino,1786810.1435409144,0
2021-02-11,S,Torino,1768156.202586116,0
2021-02-12,S,Torino,1766776.4344168466,0
2021-02-13,S,Torino,1765470.1477144407,0
2021-02-14,S,Torino,1764233.4145052473,0
2021-02-15,S,Torino,1763061.5855681265,0
2021-02-16,S,Torino,1744842.933905926,0
2021-02-17,S,Torino,1726710.211180352,0
2021-02-18,S,Torino,1723763.8631841796,0
2021-02-19,S,Torino,1722843.1426751358,0
2021-02-20,S,Torino,1721964.9361253583,0
2021-02-21,S,Torino,1721124.542098731,0
2021-02-22,S,Torino,1720315.235724468,0
2021-02-23,S,Torino,1702494.3235459959,0
2021-02-24,S,Torino,1684718.1086325354,0
2021-02-25,S,Torino,1684010.842186191,0
2021-02-26,S,Torino,1683321.8552507185,0
2021-02-27,S,Torino,1682652.2412279523,0
2021-02-28,S,Torino,1682000.056413029,0
2021-03-01,S,Torino,1681365.361903321,0
2021-03-02,S,Torino,1663755.093469435,0
2021-03-03,S,Torino,1646177.9759141747,0
2021-03-04,S,Torino,1645612.0154156478,0
2021-03-05,S,Torino,1645058.3649622975,0
2021-03-06,S,Torino,1644515.8922030616,0
2021-03-07,S,Torino,1643983.4995734673,0
2021-03-08,S,Torino,1643458.6169155834,0
2021-03-09,S,Torino,1625991.8944791073,0
2021-03-10,S,Torino,1608550.5027391932,0
2021-03-11,S,Torino,1608071.9200546308,0
2021-03-12,S,Torino,1607601.20303714,0
2021-03-13,S,Torino,1607137.978991693,0
2021-03-14,S,Torino,1606681.8814755979,0
2021-03-15,S,Torino,1606230.7040561573,0
2021-03-16,S,Torino,1588871.6950273397,0
2021-03-17,S,Torino,1571530.3828391898,0
2021-03-18,S,Torino,1571108.2624467404,0
2021-03-19,S,Torino,1570689.337954237,0
2021-03-20,S,Torino,1570273.3551514416,0
2021-03-21,S,Torino,1569860.4990999007,0
2021-03-22,S,Torino,1569450.5730162302,0
2021-03-23,S,Torino,1552163.1127548027,0
2021-03-24,S,Torino,1534888.3753688447,0
2021-03-25,S,Torino,1534495.5426462006,0
2021-03-26,S,Torino,1534102.6144177977,0
2021-03-27,S,Torino,1533710.263273763,0
2021-03-28,S,Torino,1533319.6189678025,0
2021-03-29,S,Torino,1532930.2695179104,0
2021-03-30,S,Torino,1515693.1011529414,0
2021-03-31,S,Torino,1498489.024306984,0
2021-04-01,S,Torino,1498139.8013175286,0
2021-04-02,S,Torino,1497792.8258456269,0
2021-04-03,S,Torino,1497447.8475720668,0
2021-01-04,E,Torino,2574.5764635416713,0
2021-01-05,E,Torino,2839.6030285927695,0
2021-01-06,E,Torino,3077.7975818282875,0
2021-01-07,E,Torino,3334.6988343687444,0
2021-01-08,E,Torino,3603.733865615694,0
2021-01-09,E,Torino,3911.345498567914,0
2021-01-10,E,Torino,4289.5088209127825,0
2021-01-11,E,Torino,4703.6735775210145,0
2021-01-12,E,Torino,5068.45440310473,0
2021-01-13,E,Torino,5446.644650812452,0
2021-01-14,E,Torino,5906.262198059423,0
2021-01-15,E,Torino,6456.803428131451,0
2021-01-16,E,Torino,7010.545353778236,0
2021-01-17,E,Torino,7566.829659807098,0
2021-01-18,E,Torino,8126.2667226042295,0
2021-01-19,E,Torino,8584.271293740463,0
2021-01-20,E,Torino,8997.945174411952,0
2021-01-21,E,Torino,9366.26915288074,0
2021-01-22,E,Torino,9793.007528163924,0
2021-01-23,E,Torino,10195.228744633949,0
2021-01-24,E,Torino,10568.552747030782,0
2021-01-25,E,Torino,10902.475002005001,0
2021-01-26,E,Torino,11080.646845577658,0
2021-01-27,E,Torino,11194.038821789922,0
2021-01-28,E,Torino,11242.49449928833,0
2021-01-29,E,Torino,11349.731545858454,0
2021-01-30,E,Torino,11409.005946769234,0
2021-01-31,E,Torino,11424.142615822395,0
2021-02-01,E,Torino,11390.743198094127,0
2021-02-02,E,Torino,11187.124603866794,0
2021-02-03,E,Torino,10928.017876680877,0
2021-02-04,E,Torino,10620.382714699113,0
2021-02-05,E,Torino,10386.690664969581,0
2021-02-06,E,Torino,10128.636393846153,0
2021-02-07,E,Torino,9847.599708492802,0
2021-02-08,E,Torino,9541.497998055289,0
2021-02-09,E,Torino,9123.326747261774,0
2021-02-10,E,Torino,8675.717088216365,0
2021-02-11,E,Torino,8211.484679112224,0
2021-02-12,E,Torino,7828.718537659398,0
2021-02-13,E,Torino,7455.508139146993,0
2021-02-14,E,Torino,7093.512737266697,0
2021-02-15,E,Torino,6744.704571768488,0
2021-02-16,E,Torino,6341.778241975156,0
2021-02-17,E,Torino,5953.730297363985,0
2021-02-18,E,Torino,5640.045838814675,0
2021-02-19,E,Torino,5352.771161035384,0
2021-02-20,E,Torino,5084.0573741285725,0
2021-02-21,E,Torino,4834.463285257871,0
2021-02-22,E,Torino,4606.252736493776,0
2021-02-23,E,Torino,4345.129447708879,0
2021-02-24,E,Torino,4104.616774396212,0
2021-02-25,E,Torino,3928.9513424695897,0
2021-02-26,E,Torino,3771.57791019682,0
2021-02-27,E,Torino,3627.9065156502584,0
2021-02-28,E,Torino,3496.9753645465826,0
2021-03-01,E,Torino,3376.2134352059547,0
2021-03-02,E,Torino,3226.359934693896,0
2021-03-03,E,Torino,3083.452681128664,0
2021-03-04,E,Torino,2982.6712922237048,0
2021-03-05,E,Torino,2890.747172811644,0
2021-03-06,E,Torino,2806.9495102352653,0
2021-03-07,E,Torino,2730.6597786808893,0
2021-03-08,E,Torino,2662.7032238221227,0
2021-03-09,E,Torino,2570.2896038841154,0
2021-03-10,E,Torino,2479.165331758057,0
2021-03-11,E,Torino,2419.32471239101,0
2021-03-12,E,Torino,2364.243262835004,0
2021-03-13,E,Torino,2313.3169657191183,0
2021-03-14,E,Torino,2266.0546464207987,0
2021-03-15,E,Torino,2223.7138844888646,0
2021-03-16,E,Torino,2158.8493367896203,0
2021-03-17,E,Torino,2095.7968564793637,0
2021-03-18,E,Torino,2061.000198660293,0
2021-03-19,E,Torino,2030.2113973247333,0
2021-03-20,E,Torino,2002.8682626194727,0
2021-03-21,E,Torino,1978.1243480104563,0
2021-03-22,E,Torino,1955.6424765777783,0
2021-03-23,E,Torino,1911.907337162158,0
2021-03-24,E,Torino,1869.7278526685475,0
2021-03-25,E,Torino,1853.3128016782066,0
2021-03-26,E,Torino,1840.2319559743307,0
2021-03-27,E,Torino,1829.2235577710808,0
2021-03-28,E,Torino,1818.8628337376729,0
2021-03-29,E,Torino,1809.390054650171,0
2021-03-30,E,Torino,1778.7883931837139,0
2021-03-31,E,Torino,1728.551635554593,0
2021-04-01,E,Torino,1700.8581486882897,0
2021-04-02,E,Torino,1676.6060493195323,0
2021-04-03,E,Torino,1655.3469028911195,0
2021-01-04,P,Torino,1164.623287479782,0
2021-01-05,P,Torino,1164.6370825470506,0
2021-01-06,P,Torino,1208.7791550190316,0
2021-01-07,P,Torino,1284.182431238707,0
2021-01-08,P,Torino,1374.989682827025,0
2021-01-09,P,Torino,1479.728250417107,0
2021-01-10,P,Torino,1602.5320247372765,0
2021-01-11,P,Torino,1745.0846019727815,0
2021-01-12,P,Torino,1885.6209952956344,0
2021-01-13,P,Torino,2033.4680636916937,0
2021-01-14,P,Torino,2208.7362408536133,0
2021-01-15,P,Torino,2402.269354546088,0
2021-01-16,P,Torino,2614.1405506400943,0
2021-01-17,P,Torino,2837.6467335489433,0
2021-01-18,P,Torino,3068.7153668147685,0
2021-01-19,P,Torino,3273.461569482993,0
2021-01-20,P,Torino,3470.266971448802,0
2021-01-21,P,Torino,3654.6126647385004,0
2021-01-22,P,Torino,3859.682602315871,0
2021-01-23,P,Torino,4054.772501757977,0
2021-01-24,P,Torino,4239.189691391435,0
2021-01-25,P,Torino,4411.181672881635,0
2021-01-26,P,Torino,4526.557570882042,0
2021-01-27,P,Torino,4619.809432963794,0
2021-01-28,P,Torino,4688.677511155263,0
2021-01-29,P,Torino,4777.483018420336,0
2021-01-30,P,Torino,4845.0894633068665,0
2021-01-31,P,Torino,4891.990455736116,0
2021-02-01,P,Torino,4918.353299215015,0
2021-02-02,P,Torino,4877.05603893358,0
2021-02-03,P,Torino,4811.852796656027,0
2021-02-04,P,Torino,4723.490032891652,0
2021-02-05,P,Torino,4659.257259387739,0
2021-02-06,P,Torino,4577.931838428184,0
2021-02-07,P,Torino,4482.207033370735,0
2021-02-08,P,Torino,4373.616612734259,0
2021-02-09,P,Torino,4212.788118168439,0
2021-02-10,P,Torino,4041.7449793663377,0
2021-02-11,P,Torino,3860.7958304503077,0
2021-02-12,P,Torino,3709.2443113437653,0
2021-02-13,P,Torino,3552.730172691843,0
2021-02-14,P,Torino,3395.015813993487,0
2021-02-15,P,Torino,3238.6931064133455,0
2021-02-16,P,Torino,3055.018100427019,0
2021-02-17,P,Torino,2877.273127607068,0
2021-02-18,P,Torino,2730.563946898644,0
2021-02-19,P,Torino,2592.9877886187037,0
2021-02-20,P,Torino,2462.2066887617634,0
2021-02-21,P,Torino,2338.779570185888,0
2021-02-22,P,Torino,2223.3057447834726,0
2021-02-23,P,Torino,2094.2980192518175,0
2021-02-24,P,Torino,1974.201917009917,0
2021-02-25,P,Torino,1882.4608751974358,0
2021-02-26,P,Torino,1798.5555631013863,0
2021-02-27,P,Torino,1722.0876404956102,0
2021-02-28,P,Torino,1652.3790587883427,0
2021-03-01,P,Torino,1588.6987707430915,0
2021-03-02,P,Torino,1514.3314290169003,0
2021-03-03,P,Torino,1444.7193512883991,0
2021-03-04,P,Torino,1393.9637605883552,0
2021-03-05,P,Torino,1346.8009020946881,0
2021-03-06,P,Torino,1303.262097636459,0
2021-03-07,P,Torino,1263.2516016711702,0
2021-03-08,P,Torino,1226.7446998462794,0
2021-03-09,P,Torino,1180.8969368281628,0
2021-03-10,P,Torino,1137.66935204205,0
2021-03-11,P,Torino,1108.3489993152052,0
2021-03-12,P,Torino,1080.7899214680867,0
2021-03-13,P,Torino,1055.0554121641903,0
2021-03-14,P,Torino,1031.0909734354643,0
2021-03-15,P,Torino,1008.9479589200482,0
2021-03-16,P,Torino,977.9102871624245,0
2021-03-17,P,Torino,948.3299432354594,0
2021-03-18,P,Torino,930.3579337824223,0
2021-03-19,P,Torino,913.8930724644053,0
2021-03-20,P,Torino,898.9739770592909,0
2021-03-21,P,Torino,885.5002084524469,0
2021-03-22,P,Torino,873.3148380512429,0
2021-03-23,P,Torino,852.7603326532442,0
2021-03-24,P,Torino,833.0541971293534,0
2021-03-25,P,Torino,823.5480639348096,0
2021-03-26,P,Torino,815.2966155811613,0
2021-03-27,P,Torino,808.2552587664778,0
2021-03-28,P,Torino,802.1650274584656,0
2021-03-29,P,Torino,796.7849462699819,0
2021-03-30,P,Torino,783.0658804305248,0
2021-03-31,P,Torino,767.6639814152828,0
2021-04-01,P,Torino,758.6505161100994,0
2021-04-02,P,Torino,748.773647601065,0
2021-04-03,P,Torino,738.9213154348879,0
2021-01-04,I,Torino,379.7362011243098,0
2021-01-05,I,Torino,374.09466605354754,0
2021-01-06,I,Torino,372.30691638293746,0
2021-01-07,I,Torino,376.6501675613075,0
2021-01-08,I,Torino,387.03508878140303,0
2021-01-09,I,Torino,403.0014840117903,0
2021-01-10,I,Torino,424.3562417939896,0
2021-01-11,I,Torino,451.3002154352081,0
2021-01-12,I,Torino,482.4350333073205,0
2021-01-13,I,Torino,517.3455650362296,0
2021-01-14,I,Torino,557.2240438613755,0
2021-01-15,I,Torino,601.9223939338151,0
2021-01-16,I,Torino,651.8203827941537,0
2021-01-17,I,Torino,706.7303895133196,0
2021-01-18,I,Torino,766.0652560171288,0
2021-01-19,I,Torino,826.6472147344261,0
2021-01-20,I,Torino,887.6907930142451,0
2021-01-21,I,Torino,948.1638602027391,0
2021-01-22,I,Torino,1009.9636557117465,0
2021-01-23,I,Torino,1071.8668477424749,0
2021-01-24,I,Torino,1132.955945888317,0
2021-01-25,I,Torino,1192.4657976208255,0
2021-01-26,I,Torino,1246.1566297026257,0
2021-01-27,I,Torino,1293.8682150416528,0
2021-01-28,I,Torino,1335.2464315799073,0
2021-01-29,I,Torino,1373.6968221967584,0
2021-01-30,I,Torino,1408.1783159901747,0
2021-01-31,I,Torino,1437.9803392402612,0
2021-02-01,I,Torino,1462.6289266913248,0
2021-02-02,I,Torino,1477.8142542085322,0
2021-02-03,I,Torino,1484.1332475593479,0
2021-02-04,I,Torino,1482.0173449084512,0
2021-02-05,I,Torino,1475.763381012653,0
2021-02-06,I,Torino,1464.8983352251169,0
2021-02-07,I,Torino,1449.3561697996997,0
2021-02-08,I,Torino,1429.2701710104902,0
2021-02-09,I,Torino,1401.3157291890252,0
2021-02-10,I,Torino,1366.8253946322964,0
2021-02-11,I,Torino,1326.7312036561189,0
2021-02-12,I,Torino,1285.0353847435251,0
2021-02-13,I,Torino,1241.5676428062425,0
2021-02-14,I,Torino,1196.5733719462526,0
2021-02-15,I,Torino,1150.496738888678,0
2021-02-16,I,Torino,1101.1783685385305,0
2021-02-17,I,Torino,1050.0172390930807,0
2021-02-18,I,Torino,1000.1950872959388,0
2021-02-19,I,Torino,952.0733937808297,0
2021-02-20,I,Torino,905.7327197266334,0
2021-02-21,I,Torino,861.2920441424101,0
2021-02-22,I,Torino,818.8849086405247,0
2021-02-23,I,Torino,776.7712328771983,0
2021-02-24,I,Torino,735.6550919377012,0
2021-02-25,I,Torino,697.7202237317234,0
2021-02-26,I,Torino,662.7481544808537,0
2021-02-27,I,Torino,630.580788569583,0
2021-02-28,I,Torino,601.0501249186922,0
2021-03-01,I,Torino,573.9761509041696,0
2021-03-02,I,Torino,547.786597831897,0
2021-03-03,I,Torino,522.6909336594996,0
2021-03-04,I,Torino,500.0370482379408,0
2021-03-05,I,Torino,479.4502936135688,0
2021-03-06,I,Torino,460.6698888534881,0
2021-03-07,I,Torino,443.50371093790204,0
2021-03-08,I,Torino,427.8059217403327,0
2021-03-09,I,Torino,412.37778592338293,0
2021-03-10,I,Torino,397.41334383708437,0
2021-03-11,I,Torino,384.0038466717223,0
2021-03-12,I,Torino,371.8632102245266,0
2021-03-13,I,Torino,360.79543008566293,0
2021-03-14,I,Torino,350.65839914760295,0
2021-03-15,I,Torino,341.3472105329599,0
2021-03-16,I,Torino,331.8742875163729,0
2021-03-17,I,Torino,322.4280190660112,0
2021-03-18,I,Torino,313.9987207762374,0
2021-03-19,I,Torino,306.4247114400311,0
2021-03-20,I,Torino,299.60153689376597,0
2021-03-21,I,Torino,293.4506798797217,0
2021-03-22,I,Torino,287.90317353974746,0
2021-03-23,I,Torino,282.0826088002115,0
2021-03-24,I,Torino,276.1468413015197,0
2021-03-25,I,Torino,270.9953743007527,0
2021-03-26,I,Torino,266.50913988630066,0
2021-03-27,I,Torino,262.61163447001434,0
2021-03-28,I,Torino,259.23346519011045,0
2021-03-29,I,Torino,256.30042571062893,0
2021-03-30,I,Torino,252.98308601861797,0
2021-03-31,I,Torino,249.35213956086383,0
2021-04-01,I,Torino,246.03261872787542,0
2021-04-02,I,Torino,242.80835222480107,0
2021-04-03,I,Torino,239.62265487309693,0
2021-01-04,A,Torino,3416.3792415213657,0
2021-01-05,A,Torino,3367.0247744070425,0
2021-01-06,A,Torino,3339.4725754759843,0
2021-01-07,A,Torino,3359.5109487009713,0
2021-01-08,A,Torino,3408.3825334822654,0
2021-01-09,A,Torino,3487.523019532692,0
2021-01-10,A,Torino,3598.751572070618,0
2021-01-11,A,Torino,3745.142774338824,0
2021-01-12,A,Torino,3895.0140778622117,0
2021-01-13,A,Torino,4077.485670431399,0
2021-01-14,A,Torino,4328.2984214565,0
2021-01-15,A,Torino,4614.573764751008,0
2021-01-16,A,Torino,4939.034860714554,0
2021-01-17,A,Torino,5302.058958849002,0
2021-01-18,A,Torino,5701.987709770945,0
2021-01-19,A,Torino,6082.5366519242025,0
2021-01-20,A,Torino,6484.021986383409,0
2021-01-21,A,Torino,6899.490559164064,0
2021-01-22,A,Torino,7387.728668698302,0
2021-01-23,A,Torino,7885.615662519474,0
2021-01-24,A,Torino,8387.980219448315,0
2021-01-25,A,Torino,8889.906552549724,0
2021-01-26,A,Torino,9302.42847046787,0
2021-01-27,A,Torino,9694.653322064034,0
2021-01-28,A,Torino,10060.630691256385,0
2021-01-29,A,Torino,10491.057935575029,0
2021-01-30,A,Torino,10892.941142378333,0
2021-01-31,A,Torino,11262.212298082084,0
2021-02-01,A,Torino,11595.524596381583,0
2021-02-02,A,Torino,11780.624550381866,0
2021-02-03,A,Torino,11918.321412567522,0
2021-02-04,A,Torino,12006.476797316776,0
2021-02-05,A,Torino,12158.686265691795,0
2021-02-06,A,Torino,12262.83078650291,0
2021-02-07,A,Torino,12319.490267934147,0
2021-02-08,A,Torino,12329.962801826752,0
2021-02-09,A,Torino,12179.736068370039,0
2021-02-10,A,Torino,11987.701390732196,0
2021-02-11,A,Torino,11755.989008437862,0
2021-02-12,A,Torino,11599.776998545261,0
2021-02-13,A,Torino,11406.39746704633,0
2021-02-14,A,Torino,11179.754231684181,0
2021-02-15,A,Torino,10924.396773487293,0
2021-02-16,A,Torino,10541.602578245354,0
2021-02-17,A,Torino,10144.879218994716,0
2021-02-18,A,Torino,9824.82145298016,0
2021-02-19,A,Torino,9504.9533107261,0
2021-02-20,A,Torino,9177.585981826473,0
2021-02-21,A,Torino,8846.400229249586,0
2021-02-22,A,Torino,8514.78900535946,0
2021-02-23,A,Torino,8104.606149464262,0
2021-02-24,A,Torino,7705.748249302531,0
2021-02-25,A,Torino,7394.847579825371,0
2021-02-26,A,Torino,7092.723514945307,0
2021-02-27,A,Torino,6801.094940585526,0
2021-02-28,A,Torino,6521.216399686895,0
2021-03-01,A,Torino,6253.918235914892,0
2021-03-02,A,Torino,5938.887240923604,0
2021-03-03,A,Torino,5641.5035623702815,0
2021-03-04,A,Torino,5416.885116180994,0
2021-03-05,A,Torino,5204.053189828481,0
2021-03-06,A,Torino,5002.787018910489,0
2021-03-07,A,Torino,4812.880061573921,0
2021-03-08,A,Torino,4634.1224578817855,0
2021-03-09,A,Torino,4420.175043300538,0
2021-03-10,A,Torino,4219.839332635888,0
2021-03-11,A,Torino,4074.9978783919823,0
2021-03-12,A,Torino,3938.931183954211,0
2021-03-13,A,Torino,3811.1396166453396,0
2021-03-14,A,Torino,3691.189251019955,0
2021-03-15,A,Torino,3578.694144858836,0
2021-03-16,A,Torino,3436.713936621177,0
2021-03-17,A,Torino,3303.43475418998,0
2021-03-18,A,Torino,3212.7451691170213,0
2021-03-19,A,Torino,3127.7725503284773,0
2021-03-20,A,Torino,3048.3274302848918,0
2021-03-21,A,Torino,2974.2333098566514,0
2021-03-22,A,Torino,2905.2843447982827,0
2021-03-23,A,Torino,2810.6410443947525,0
2021-03-24,A,Torino,2721.7724141889403,0
2021-03-25,A,Torino,2667.5469420830023,0
2021-03-26,A,Torino,2617.274043327226,0
2021-03-27,A,Torino,2570.8939170726944,0
2021-03-28,A,Torino,2528.2944147101366,0
2021-03-29,A,Torino,2489.273324433876,0
2021-03-30,A,Torino,2426.581888139767,0
2021-03-31,A,Torino,2367.2893903925205,0
2021-04-01,A,Torino,2336.2977731644924,0
2021-04-02,A,Torino,2305.8765609361994,0
2021-04-03,A,Torino,2275.8120930248083,0
2021-01-04,Q,Torino,579.3513703054343,0
2021-01-05,Q,Torino,580.3166984864365,0
2021-01-06,Q,Torino,580.7826892361682,0
2021-01-07,Q,Torino,581.357221152868,0
2021-01-08,Q,Torino,582.7077428531527,0
2021-01-09,Q,Torino,585.4175976023495,0
2021-01-10,Q,Torino,589.9894583920916,0
2021-01-11,Q,Torino,596.8952932527616,0
2021-01-12,Q,Torino,606.5105160320412,0
2021-01-13,Q,Torino,619.0857613070607,0
2021-01-14,Q,Torino,634.8965086958352,0
2021-01-15,Q,Torino,654.2472335125394,0
2021-01-16,Q,Torino,677.4427022097628,0
2021-01-17,Q,Torino,704.7808159029852,0
2021-01-18,Q,Torino,736.4923456955645,0
2021-01-19,Q,Torino,772.5789940653747,0
2021-01-20,Q,Torino,812.8325344316376,0
2021-01-21,Q,Torino,856.9570484657459,0
2021-01-22,Q,Torino,904.7306303973537,0
2021-01-23,Q,Torino,955.9730843499901,0
2021-01-24,Q,Torino,1010.401007677958,0
2021-01-25,Q,Torino,1067.6599523455454,0
2021-01-26,Q,Torino,1127.1357657873432,0
2021-01-27,Q,Torino,1188.0291261264795,0
2021-01-28,Q,Torino,1249.566529462493,0
2021-01-29,Q,Torino,1311.2061276032443,0
2021-01-30,Q,Torino,1372.5578124026665,0
2021-01-31,Q,Torino,1433.1640162188692,0
2021-02-01,Q,Torino,1492.5352403683937,0
2021-02-02,Q,Torino,1549.9417017212186,0
2021-02-03,Q,Torino,1604.5177967616473,0
2021-02-04,Q,Torino,1655.5123946235412,0
2021-02-05,Q,Torino,1702.4983288278045,0
2021-02-06,Q,Torino,1745.2696608048493,0
2021-02-07,Q,Torino,1783.6076729514255,0
2021-02-08,Q,Torino,1817.3143756230068,0
2021-02-09,Q,Torino,1846.017550113574,0
2021-02-10,Q,Torino,1869.280637785108,0
2021-02-11,Q,Torino,1886.8197042037168,0
2021-02-12,Q,Torino,1898.6511199780189,0
2021-02-13,Q,Torino,1904.982693638296,0
2021-02-14,Q,Torino,1906.01411205424,0
2021-02-15,Q,Torino,1901.9707779564417,0
2021-02-16,Q,Torino,1892.9587233951927,0
2021-02-17,Q,Torino,1879.049942161788,0
2021-02-18,Q,Torino,1860.5695836433329,0
2021-02-19,Q,Torino,1838.00297634311,0
2021-02-20,Q,Torino,1811.8253341061575,0
2021-02-21,Q,Torino,1782.4902072009572,0
2021-02-22,Q,Torino,1750.43340720656,0
2021-02-23,Q,Torino,1715.9655017206883,0
2021-02-24,Q,Torino,1679.3284969906897,0
2021-02-25,Q,Torino,1640.9111889489081,0
2021-02-26,Q,Torino,1601.1736047518664,0
2021-02-27,Q,Torino,1560.524054776574,0
2021-02-28,Q,Torino,1519.3247074553658,0
2021-03-01,Q,Torino,1477.893407280809,0
