date,comp,place,value,placeID
2021-01-22,S,Torino,2041274.2744200437,0
2021-01-23,S,Torino,2037194.4583792633,0
2021-01-24,S,Torino,2033148.2423878796,0
2021-01-25,S,Torino,2029133.4048424845,0
2021-01-26,S,Torino,2025144.9815785568,0
2021-01-27,S,Torino,2021180.4732226187,0
2021-01-28,S,Torino,2017237.075077202,0
2021-01-29,S,Torino,2013312.5650535696,0
2021-01-30,S,Torino,2009404.902769019,0
2021-01-31,S,Torino,2005511.2149583078,0
2021-02-01,S,Torino,2001630.2382126378,0
2021-02-02,S,Torino,1997760.2063909469,0
2021-02-03,S,Torino,1993899.2338317193,0
2021-02-04,S,Torino,1990045.9208695532,0
2021-02-05,S,Torino,1986199.0073293834,0
2021-02-06,S,Torino,1982357.066129153,0
2021-02-07,S,Torino,1978519.3708685625,0
2021-02-08,S,Torino,1974686.1734726953,0
2021-02-09,S,Torino,1970854.9949759587,0
2021-02-10,S,Torino,1967028.8711181688,0
2021-02-11,S,Torino,1963207.082158514,0
2021-02-12,S,Torino,1959389.1193915708,0
2021-02-13,S,Torino,1955572.9378700764,0
2021-02-14,S,Torino,1951758.4903618004,0
2021-02-15,S,Torino,1947945.7746993846,0
2021-02-16,S,Torino,1944133.9697400474,0
2021-02-17,S,Torino,1940323.8809885802,0
2021-02-18,S,Torino,1936515.5309924781,0
2021-02-19,S,Torino,1932708.9907526416,0
2021-02-20,S,Torino,1928904.6422479239,0
2021-02-21,S,Torino,1925102.3796090523,0
2021-02-22,S,Torino,1921301.3224466548,0
2021-02-23,S,Torino,1917502.6949015567,0
2021-02-24,S,Torino,1913704.5944015018,0
2021-02-25,S,Torino,1909907.4274129705,0
2021-02-26,S,Torino,1906111.8305014693,0
2021-02-27,S,Torino,1902319.486442317,0
2021-02-28,S,Torino,1898530.8936715664,0
2021-03-01,S,Torino,1894747.3789987492,0
2021-03-02,S,Torino,1890969.5949504082,0
2021-03-03,S,Torino,1887197.9961564618,0
2021-03-04,S,Torino,1883433.5205058155,0
2021-03-05,S,Torino,1879676.3926569463,0
2021-03-06,S,Torino,1875927.0450588746,0
2021-03-07,S,Torino,1872185.863270215,0
2021-03-08,S,Torino,1868452.5382144807,0
2021-03-09,S,Torino,1864727.560554763,0
2021-03-10,S,Torino,1861012.341069401,0
2021-03-11,S,Torino,1857307.202833782,0
2021-03-12,S,Torino,1853611.8664136706,0
2021-03-13,S,Torino,1849926.3830743006,0
2021-03-14,S,Torino,1846250.7347214476,0
2021-03-15,S,Torino,1842584.1887826887,0
2021-03-16,S,Torino,1838926.479554184,0
2021-03-17,S,Torino,1835277.2882075016,0
2021-03-18,S,Torino,1831636.2608974476,0
2021-03-19,S,Torino,1828003.2773958263,0
2021-03-20,S,Torino,1824378.044243098,0
2021-03-21,S,Torino,1820760.362429384,0
2021-03-22,S,Torino,1820658.2077748694,0
2021-03-23,S,Torino,1817053.8151428357,0
2021-03-24,S,Torino,1813455.1803769188,0
2021-03-25,S,Torino,1809861.9062889144,0
2021-03-26,S,Torino,1806273.849430084,0
2021-03-27,S,Torino,1802690.8398714138,0
2021-03-28,S,Torino,1802620.0688406362,0
2021-03-29,S,Torino,1802553.4368269732,0
2021-03-30,S,Torino,1798983.3203899632,0
2021-03-31,S,Torino,1795420.1373722414,0
2021-04-01,S,Torino,1791860.6610844766,0
2021-04-02,S,Torino,1788304.3630937499,0
2021-04-03,S,Torino,1784750.9487070236,0
2021-01-04,E,Torino,2574.5764635416713,0
2021-01-05,E,Torino,2889.681360499231,0
2021-01-06,E,Torino,3129.8209505420805,0
2021-01-07,E,Torino,3322.0684862130993,0
2021-01-08,E,Torino,3478.5956380419448,0
2021-01-09,E,Torino,3619.88811249558,0
2021-01-10,E,Torino,3765.205722165301,0
2021-01-11,E,Torino,3881.812730049061,0
2021-01-12,E,Torino,3948.284128663863,0
2021-01-13,E,Torino,3983.4125607737064,0
2021-01-14,E,Torino,3991.2542857412113,0
2021-01-15,E,Torino,3998.294784287324,0
2021-01-16,E,Torino,3964.016006757527,0
2021-01-17,E,Torino,3894.912764070569,0
2021-01-18,E,Torino,3798.5126882649733,0
2021-01-19,E,Torino,3678.848407589038,0
2021-01-20,E,Torino,3540.727559764465,0
2021-01-21,E,Torino,3390.9522135833836,0
2021-01-22,E,Torino,3234.7332967002603,0
2021-01-23,E,Torino,3076.978020251449,0
2021-01-24,E,Torino,2921.2083874188875,0
2021-01-25,E,Torino,2768.9921262913986,0
2021-01-26,E,Torino,2624.0470824238437,0
2021-01-27,E,Torino,2487.146929852629,0
2021-01-28,E,Torino,2359.18672097577,0
2021-01-29,E,Torino,2240.3632149388495,0
2021-01-30,E,Torino,2130.672508497134,0
2021-01-31,E,Torino,2030.8604482983521,0
2021-02-01,E,Torino,1940.0836433777383,0
2021-02-02,E,Torino,1858.1176342334331,0
2021-02-03,E,Torino,1784.8916575410674,0
2021-02-04,E,Torino,1719.9150970340836,0
2021-02-05,E,Torino,1662.6709008327177,0
2021-02-06,E,Torino,1612.895795954162,0
2021-02-07,E,Torino,1569.7516181635917,0
2021-02-08,E,Torino,1531.688637692242,0
2021-02-09,E,Torino,1499.915244087266,0
2021-02-10,E,Torino,1470.453341807135,0
2021-02-11,E,Torino,1443.4790064508277,0
2021-02-12,E,Torino,1418.9461369725327,0
2021-02-13,E,Torino,1398.198739896927,0
2021-02-14,E,Torino,1380.5244843773257,0
2021-02-15,E,Torino,1365.3113506345387,0
